# Time	forces(pressure, viscous) moment(pressure, viscous)
0.046	(((287.91419 32.623817 -3.5393671e-16) (4.2129782 0.21763775 1.2895717e-16)) ((-1.6311908 14.395709 2.3008143e-10) (-0.010881887 0.21064891 0.0040864929)))
0.0465	(((288.47917 37.658162 -3.5221843e-16) (4.2152539 0.28372492 1.2902909e-16)) ((-1.8829081 14.423958 1.8425803e-10) (-0.014186246 0.2107627 0.0061931035)))
0.047	(((289.12666 41.160098 -3.5009428e-16) (4.2182054 0.34053909 1.2891218e-16)) ((-2.0580049 14.456333 1.4430053e-10) (-0.017026954 0.21091027 0.0082111179)))
0.0475	(((289.86482 42.751338 -3.4812672e-16) (4.2217333 0.3849421 1.2860317e-16)) ((-2.1375669 14.493241 1.0872024e-10) (-0.019247105 0.21108667 0.010093333)))
0.048	(((290.70233 42.316813 -3.4679369e-16) (4.2264563 0.41396209 1.283782e-16)) ((-2.1158406 14.535117 7.9687409e-11) (-0.020698105 0.21132282 0.011736742)))
0.0485	(((291.44574 39.574838 -3.4570456e-16) (4.2320706 0.42461976 1.2809115e-16)) ((-1.9787419 14.572287 5.632339e-11) (-0.021230988 0.21160353 0.013024522)))
0.049	(((291.96715 34.582723 -3.4473263e-16) (4.2378272 0.41497224 1.2770457e-16)) ((-1.7291361 14.598358 5.398923e-11) (-0.020748612 0.21189136 0.013882105)))
0.0495	(((292.24556 27.634869 -3.4508014e-16) (4.2429559 0.38467275 1.2760868e-16)) ((-1.3817435 14.612278 7.421383e-11) (-0.019233637 0.21214779 0.014223823)))
0.05	(((291.96199 18.830328 -3.4626604e-16) (4.2453298 0.33345005 1.2763709e-16)) ((-0.94151639 14.5981 1.1712405e-10) (-0.016672503 0.21226649 0.013911211)))
0.0505	(((291.29987 8.3888471 -3.4808817e-16) (4.2444195 0.26178577 1.277258e-16)) ((-0.41944235 14.564994 1.7548231e-10) (-0.013089289 0.21222098 0.012853142)))
0.051	(((290.40185 -3.2627888 -3.5094533e-16) (4.2398307 0.1704324 1.2760007e-16)) ((0.16313944 14.520092 2.608404e-10) (-0.0085216201 0.21199154 0.010846222)))
0.0515	(((289.63822 -15.629838 -3.5525663e-16) (4.2337488 0.062930113 1.2778553e-16)) ((0.78149188 14.481911 3.8254763e-10) (-0.0031465057 0.21168744 0.008037696)))
0.052	(((289.05451 -28.175568 -3.5875884e-16) (4.2272246 -0.056002189 1.2760245e-16)) ((1.4087784 14.452725 5.2735614e-10) (0.0028001094 0.21136123 0.0045616261)))
0.0525	(((288.98072 -40.022947 -3.6232753e-16) (4.222817 -0.17958459 1.2750602e-16)) ((2.0011474 14.449036 6.6813435e-10) (0.0089792297 0.21114085 0.00066803992)))
0.053	(((289.47 -50.257668 -3.6611814e-16) (4.2209688 -0.30090226 1.2762095e-16)) ((2.5128834 14.4735 7.7288365e-10) (0.015045113 0.21104844 -0.0035453398)))
0.0535	(((290.60399 -58.15936 -3.7029216e-16) (4.2228649 -0.41167983 1.279788e-16)) ((2.907968 14.5302 8.4978767e-10) (0.020583992 0.21114325 -0.0077523105)))
0.054	(((292.21261 -62.984001 -3.7441315e-16) (4.2289535 -0.50298991 1.2891823e-16)) ((3.1492 14.610631 9.2753729e-10) (0.025149496 0.21144768 -0.011550688)))
0.0545	(((294.08549 -64.179349 -3.7737743e-16) (4.2381061 -0.5680471 1.2986103e-16)) ((3.2089674 14.704274 1.0262475e-09) (0.028402355 0.2119053 -0.014772551)))
0.055	(((295.94886 -61.095745 -3.7912151e-16) (4.2490156 -0.59985396 1.3096991e-16)) ((3.0547872 14.797443 1.1127844e-09) (0.029992698 0.21245078 -0.017126052)))
0.0555	(((297.33181 -53.773437 -3.7959758e-16) (4.2607103 -0.59347342 1.3198389e-16)) ((2.6886718 14.86659 1.1526387e-09) (0.029673671 0.21303552 -0.01831195)))
0.056	(((298.34472 -42.44914 -3.7972363e-16) (4.2722396 -0.5472142 1.3314154e-16)) ((2.122457 14.917236 1.138223e-09) (0.02736071 0.21361198 -0.018300897)))
0.0565	(((298.96055 -27.547533 -3.794351e-16) (4.2828917 -0.46165258 1.3443647e-16)) ((1.3773766 14.948027 1.0645949e-09) (0.023082629 0.21414458 -0.017109378)))
0.057	(((298.74343 -9.4063883 -3.7830383e-16) (4.2898943 -0.33855505 1.3560879e-16)) ((0.47031942 14.937172 9.2691166e-10) (0.016927753 0.21449471 -0.01480084)))
0.0575	(((297.8066 11.173154 -3.7600802e-16) (4.2909678 -0.18073449 1.3631308e-16)) ((-0.55865769 14.89033 7.0534455e-10) (0.0090367246 0.21454839 -0.011283352)))
0.058	(((296.89287 33.093224 -3.7265671e-16) (4.287227 0.0049826088 1.3651054e-16)) ((-1.6546612 14.844644 4.4378567e-10) (-0.00024913044 0.21436135 -0.0066350641)))
0.0585	(((296.82027 55.146712 -3.7064027e-16) (4.2833014 0.20834538 1.3714115e-16)) ((-2.7573356 14.841013 1.4402828e-10) (-0.010417269 0.21416507 -0.0011403132)))
0.059	(((297.93396 75.885222 -3.6606686e-16) (4.2839103 0.41846397 1.369833e-16)) ((-3.7942611 14.896698 -1.1977253e-10) (-0.020923199 0.21419552 0.0053636567)))
0.0595	(((300.04418 93.0465 -3.589066e-16) (4.2882566 0.6212697 1.3582467e-16)) ((-4.652325 15.002209 -2.952011e-10) (-0.031063485 0.21441283 0.012472835)))
