# Time	Cd	Cl	Cm
0.38	308.67697	-7.1216622	0
0.3805	308.67698	-7.1216479	0
0.381	308.677	-7.1216083	0
0.3815	308.67696	-7.1215964	0
0.382	308.67709	-7.1215644	0
0.3825	308.67692	-7.1215317	0
0.383	308.67703	-7.1214911	0
0.3835	308.67694	-7.1214175	0
0.384	308.67699	-7.1214129	0
0.3845	308.67698	-7.1213382	0
0.385	308.67694	-7.1213048	0
0.3855	308.67694	-7.1213077	0
0.386	308.67704	-7.121277	0
0.3865	308.67693	-7.1212508	0
0.387	308.67701	-7.1213012	0
0.3875	308.67695	-7.1212177	0
0.388	308.67698	-7.1212667	0
0.3885	308.67696	-7.1212725	0
0.389	308.67696	-7.1212461	0
0.3895	308.67691	-7.12129	0
0.39	308.67703	-7.1213081	0
0.3905	308.67698	-7.1213093	0
0.391	308.67695	-7.1213884	0
0.3915	308.67704	-7.1213849	0
0.392	308.67698	-7.121435	0
0.3925	308.67698	-7.1214987	0
0.393	308.677	-7.1215041	0
0.3935	308.67697	-7.1215391	0
0.394	308.677	-7.121534	0
0.3945	308.67694	-7.121519	0
0.395	308.67707	-7.1215488	0
0.3955	308.67691	-7.121478	0
0.396	308.67698	-7.1214587	0
0.3965	308.6769	-7.1213796	0
0.397	308.67696	-7.1213583	0
0.3975	308.67693	-7.1212817	0
0.398	308.67699	-7.1212432	0
0.3985	308.67695	-7.121149	0
0.399	308.67697	-7.1212033	0
0.3995	308.67703	-7.1211405	0
0.4	308.67702	-7.1211451	0
0.4005	308.677	-7.1211952	0
0.401	308.67707	-7.1212053	0
0.4015	308.67697	-7.1212638	0
0.402	308.67707	-7.1213032	0
0.4025	308.67703	-7.121367	0
0.403	308.67704	-7.1214303	0
0.4035	308.677	-7.1215005	0
0.404	308.67708	-7.1215163	0
0.4045	308.67697	-7.1215861	0
0.405	308.67703	-7.1215981	0
0.4055	308.67699	-7.121639	0
0.406	308.67699	-7.1216445	0
0.4065	308.67699	-7.1216683	0
0.407	308.67699	-7.1216224	0
0.4075	308.67696	-7.1216337	0
0.408	308.67699	-7.1215894	0
0.4085	308.67703	-7.1215341	0
0.409	308.677	-7.1215153	0
0.4095	308.67703	-7.1214537	0
0.41	308.67702	-7.1214162	0
0.4105	308.67701	-7.1213855	0
0.411	308.67701	-7.1213601	0
0.4115	308.677	-7.1213545	0
0.412	308.677	-7.1213605	0
0.4125	308.67702	-7.1213701	0
0.413	308.67701	-7.1213992	0
0.4135	308.67702	-7.1214236	0
0.414	308.677	-7.1214667	0
0.4145	308.67701	-7.1215221	0
0.415	308.67702	-7.1215997	0
0.4155	308.67702	-7.1215397	0
0.416	308.67698	-7.1216666	0
0.4165	308.67705	-7.1216449	0
0.417	308.677	-7.1216574	0
0.4175	308.67694	-7.1216866	0
0.418	308.67711	-7.1216303	0
0.4185	308.67694	-7.121667	0
0.419	308.6771	-7.1216017	0
0.4195	308.67692	-7.121556	0
0.42	308.67706	-7.1215436	0
0.4205	308.67702	-7.1214937	0
0.421	308.67701	-7.121431	0
0.4215	308.67701	-7.1214521	0
0.422	308.67708	-7.121346	0
0.4225	308.67687	-7.1213602	0
0.423	308.67713	-7.1213754	0
0.4235	308.67694	-7.121309	0
0.424	308.67708	-7.121474	0
0.4245	308.67701	-7.1213618	0
0.425	308.67701	-7.121503	0
0.4255	308.67705	-7.121529	0
0.426	308.67697	-7.1215563	0
0.4265	308.67693	-7.1216178	0
0.427	308.67699	-7.1215977	0
0.4275	308.67682	-7.1216224	0
0.428	308.67702	-7.1216137	0
0.4285	308.6769	-7.1215819	0
0.429	308.67702	-7.121571	0
0.4295	308.67702	-7.1215327	0
0.43	308.67698	-7.1215131	0
0.4305	308.67704	-7.1215005	0
0.431	308.67706	-7.1214464	0
0.4315	308.67705	-7.12146	0
0.432	308.67709	-7.1214807	0
0.4325	308.67706	-7.1213716	0
0.433	308.677	-7.1215124	0
0.4335	308.67712	-7.1214175	0
0.434	308.67694	-7.1215	0
0.4345	308.67701	-7.1214855	0
0.435	308.67699	-7.1214754	0
0.4355	308.67691	-7.1215067	0
0.436	308.67704	-7.1215063	0
0.4365	308.67694	-7.1215065	0
0.437	308.67704	-7.1215332	0
0.4375	308.67705	-7.1215335	0
0.438	308.67706	-7.1215659	0
0.4385	308.67702	-7.1214959	0
0.439	308.67702	-7.1215867	0
0.4395	308.67704	-7.1215255	0
0.44	308.677	-7.1215248	0
0.4405	308.67686	-7.1215447	0
0.441	308.67704	-7.1214993	0
0.4415	308.67686	-7.1215087	0
0.442	308.67712	-7.1215124	0
0.4425	308.67704	-7.1214752	0
0.443	308.67698	-7.1215317	0
0.4435	308.67713	-7.1215349	0
0.444	308.67708	-7.1215297	0
0.4445	308.67704	-7.1215766	0
0.445	308.67709	-7.121598	0
0.4455	308.67703	-7.1215849	0
0.446	308.67701	-7.1216451	0
0.4465	308.67702	-7.1216614	0
0.447	308.67708	-7.1216666	0
0.4475	308.6769	-7.1216616	0
0.448	308.67713	-7.12173	0
0.4485	308.677	-7.1216645	0
0.449	308.6771	-7.1218276	0
0.4495	308.67701	-7.1217199	0
0.45	308.67704	-7.1217864	0
0.4505	308.67701	-7.121712	0
0.451	308.67695	-7.1217262	0
0.4515	308.67696	-7.1216237	0
0.452	308.67685	-7.1216456	0
0.4525	308.67698	-7.1215336	0
0.453	308.67678	-7.1214883	0
0.4535	308.67722	-7.1214488	0
0.454	308.67679	-7.1214046	0
0.4545	308.67714	-7.1214321	0
0.455	308.67699	-7.1212984	0
0.4555	308.67699	-7.1214161	0
0.456	308.67715	-7.1213478	0
0.4565	308.67672	-7.1214038	0
0.457	308.6773	-7.121494	0
0.4575	308.67687	-7.121415	0
0.458	308.67705	-7.1215355	0
0.4585	308.67701	-7.1215113	0
0.459	308.67695	-7.1215518	0
0.4595	308.67699	-7.121563	0
0.46	308.67699	-7.1215564	0
0.4605	308.67696	-7.1215643	0
0.461	308.67696	-7.1215391	0
0.4615	308.67701	-7.1215165	0
0.462	308.67697	-7.1214838	0
0.4625	308.677	-7.1214833	0
0.463	308.67701	-7.12142	0
0.4635	308.67703	-7.1214317	0
0.464	308.67706	-7.1213651	0
0.4645	308.677	-7.1214186	0
0.465	308.6771	-7.1213476	0
0.4655	308.67703	-7.1213773	0
0.466	308.67706	-7.1214074	0
0.4665	308.677	-7.1214084	0
0.467	308.677	-7.1214381	0
0.4675	308.67694	-7.1214962	0
0.468	308.677	-7.121478	0
0.4685	308.67689	-7.121543	0
0.469	308.67703	-7.1215272	0
0.4695	308.67697	-7.12153	0
0.47	308.67699	-7.1215436	0
0.4705	308.67701	-7.1215047	0
0.471	308.67701	-7.1214939	0
0.4715	308.67702	-7.1214678	0
0.472	308.67703	-7.1214271	0
0.4725	308.67702	-7.1214293	0
0.473	308.67704	-7.1213866	0
0.4735	308.67704	-7.1213798	0
0.474	308.67702	-7.1213868	0
0.4745	308.67708	-7.1214137	0
0.475	308.67703	-7.121393	0
0.4755	308.67701	-7.121494	0
0.476	308.67704	-7.1214479	0
0.4765	308.67702	-7.1215123	0
0.477	308.67696	-7.1215546	0
0.4775	308.67705	-7.1215688	0
0.478	308.67695	-7.1215973	0
0.4785	308.67703	-7.1216487	0
0.479	308.67695	-7.1215858	0
0.4795	308.677	-7.1216631	0
0.48	308.67702	-7.12159	0
0.4805	308.67697	-7.121567	0
0.481	308.67703	-7.1215633	0
0.4815	308.67706	-7.1215051	0
0.482	308.677	-7.1215092	0
0.4825	308.67714	-7.1214826	0
0.483	308.67698	-7.1214693	0
0.4835	308.67708	-7.1214636	0
0.484	308.67697	-7.1214463	0
0.4845	308.67697	-7.1214597	0
0.485	308.67701	-7.1214538	0
0.4855	308.67696	-7.1214439	0
0.486	308.67694	-7.1214845	0
0.4865	308.67696	-7.1214546	0
0.487	308.67692	-7.1214336	0
0.4875	308.67696	-7.1214696	0
0.488	308.67696	-7.1214017	0
0.4885	308.677	-7.1214704	0
0.489	308.67702	-7.1214249	0
0.4895	308.67699	-7.1214851	0
0.49	308.67708	-7.1214741	0
0.4905	308.67703	-7.1215308	0
0.491	308.67713	-7.1215049	0
0.4915	308.67693	-7.1216298	0
0.492	308.67714	-7.1215684	0
0.4925	308.67696	-7.1216253	0
0.493	308.67706	-7.1216456	0
0.4935	308.67706	-7.1216323	0
0.494	308.67692	-7.1216457	0
0.4945	308.67705	-7.1216606	0
0.495	308.677	-7.1216051	0
0.4955	308.67692	-7.1216455	0
0.496	308.677	-7.1215745	0
0.4965	308.67693	-7.1216054	0
0.497	308.67699	-7.1215749	0
0.4975	308.67697	-7.1215475	0
0.498	308.67691	-7.1215609	0
0.4985	308.67703	-7.121521	0
0.499	308.67692	-7.1215176	0
0.4995	308.67705	-7.1215508	0
0.5	308.67703	-7.1214881	0
