# Time	Cd	Cl	Cm
0.275	760.05567	20.449742	0
0.2755	741.48266	169.43625	0
0.276	726.1687	303.54539	0
0.2765	722.59429	416.9223	0
0.277	729.47774	496.54269	0
0.2775	746.02726	534.68511	0
0.278	768.20468	536.11491	0
0.2785	789.86187	501.27448	0
0.279	801.55284	430.99538	0
0.2795	800.97859	328.37733	0
0.28	787.61801	199.39063	0
0.2805	768.51981	49.552484	0
0.281	748.42628	-102.05161	0
0.2815	730.83887	-242.88503	0
0.282	720.8766	-365.81568	0
0.2825	721.78009	-461.52439	0
0.283	732.69253	-518.09261	0
0.2835	752.55745	-535.20884	0
0.284	775.29224	-515.57701	0
0.2845	793.17213	-458.11083	0
0.285	798.91527	-368.03458	0
0.2855	791.71596	-246.11221	0
0.286	775.61358	-101.60776	0
0.2865	756.17119	51.886962	0
0.287	737.94386	199.11053	0
0.2875	724.78728	329.5609	0
0.288	722.74735	435.48325	0
0.2885	731.91112	507.10892	0
0.289	750.54497	537.92494	0
0.2895	773.25443	532.38297	0
0.29	793.42368	489.86403	0
0.2905	802.57032	413.15055	0
0.291	799.27075	304.45886	0
0.2915	784.17955	170.76098	0
0.292	764.36691	18.91973	0
0.2925	744.82416	-131.53716	0
0.293	727.56308	-268.03378	0
0.2935	720.16178	-386.73347	0
0.294	722.75738	-475.07415	0
0.2945	736.22408	-523.67369	0
0.295	757.00904	-533.30331	0
0.2955	779.80101	-506.22274	0
0.296	795.718	-440.64259	0
0.2965	798.95132	-344.44717	0
0.297	788.99723	-218.14467	0
0.2975	771.7658	-70.528721	0
0.298	752.17409	82.284998	0
0.2985	734.43576	226.9097	0
0.299	723.54058	353.6541	0
0.2995	723.99126	454.42249	0
0.3	734.926	516.92345	0
0.3005	754.46543	539.13036	0
0.301	777.36604	526.45037	0
0.3015	796.05178	476.30708	0
0.302	802.60152	393.15965	0
0.3025	796.57811	278.70282	0
0.303	780.3955	140.28947	0
0.3035	760.07536	-12.715601	0
0.304	741.11172	-161.50861	0
0.3045	725.44335	-294.99958	0
0.305	720.21433	-407.7244	0
0.3055	724.62168	-488.34545	0
0.306	740.65973	-529.44838	0
0.3065	762.02274	-531.127	0
0.307	783.97009	-496.24158	0
0.3075	796.93416	-425.16738	0
0.308	797.81636	-321.33841	0
0.3085	785.83445	-189.72756	0
0.309	767.44819	-39.268986	0
0.3095	748.07471	112.28488	0
0.31	731.14014	254.09721	0
0.3105	722.61196	376.68248	0
0.311	725.22925	470.35904	0
0.3115	738.04036	524.35423	0
0.312	758.95984	539.44519	0
0.3125	781.91217	519.30642	0
0.313	799.10089	459.83676	0
0.3135	802.9645	371.17213	0
0.314	794.00344	251.75498	0
0.3145	776.67542	109.06937	0
0.315	756.01579	-44.037529	0
0.3155	737.56968	-190.77344	0
0.316	723.49474	-320.97601	0
0.3165	720.46482	-428.05671	0
0.317	727.48401	-501.34584	0
0.3175	744.1426	-532.60897	0
0.318	766.88266	-527.38764	0
0.3185	787.51542	-484.54588	0
0.319	797.95477	-406.8783	0
0.3195	796.33698	-296.11598	0
0.32	782.55128	-159.57872	0
0.3205	763.57821	-7.2349991	0
0.321	744.59048	143.05815	0
0.3215	728.52198	281.43002	0
0.322	722.55507	399.28942	0
0.3225	727.03292	484.50657	0
0.323	742.28861	530.70444	0
0.3235	763.82395	538.25599	0
0.324	786.39956	510.23917	0
0.3245	800.42232	445.48557	0
0.325	802.06431	348.70738	0
