# Time	forces(pressure, viscous) moment(pressure, viscous)
0.0051	(((24.565682 -2.9977335 1.8764285e-16) (10.441105 0.0029710937 -1.2153157e-18)) ((0.14988667 1.2282841 -1.2565354) (-0.00014855468 0.52205527 3.89961e-05)))
0.00515	(((24.565135 -2.9755627 1.8763139e-16) (10.424434 0.0029830651 -1.2152773e-18)) ((0.14877814 1.2282568 -1.2491992) (-0.00014915326 0.5212217 3.4319907e-05)))
0.0052	(((24.564913 -2.9535061 1.8761942e-16) (10.407814 0.0029953695 -1.2152381e-18)) ((0.14767531 1.2282457 -1.2418408) (-0.00014976847 0.52039072 2.9851751e-05)))
0.00525	(((24.565048 -2.931211 1.8760747e-16) (10.39125 0.0030079889 -1.215201e-18)) ((0.14656055 1.2282524 -1.2342972) (-0.00015039944 0.51956252 2.5591988e-05)))
0.0053	(((24.565127 -2.9090894 1.8759319e-16) (10.374746 0.0030209042 -1.2151533e-18)) ((0.14545447 1.2282564 -1.2267674) (-0.00015104521 0.51873732 2.1539265e-05)))
0.00535	(((24.565606 -2.8869209 1.875801e-16) (10.358308 0.0030340956 -1.2151133e-18)) ((0.14434604 1.2282803 -1.2191883) (-0.00015170478 0.51791538 1.7690532e-05)))
0.0054	(((24.566122 -2.864796 1.8756503e-16) (10.34194 0.0030475415 -1.2150642e-18)) ((0.1432398 1.2283061 -1.2115346) (-0.00015237707 0.51709698 1.4042055e-05)))
0.00545	(((24.566822 -2.8428415 1.875498e-16) (10.325648 0.0030612187 -1.2150153e-18)) ((0.14214207 1.2283411 -1.2039203) (-0.00015306093 0.51628241 1.0587221e-05)))
0.0055	(((24.567619 -2.8210967 1.8753397e-16) (10.30944 0.0030750989 -1.2149642e-18)) ((0.14105484 1.2283809 -1.1963361) (-0.00015375494 0.515472 7.3182108e-06)))
0.00555	(((24.568682 -2.7994007 1.8751781e-16) (10.293322 0.0030891611 -1.214912e-18)) ((0.13997003 1.2284341 -1.1887224) (-0.00015445805 0.51466608 4.226419e-06)))
0.0056	(((24.569602 -2.7782315 1.875005e-16) (10.2773 0.0031033711 -1.2148543e-18)) ((0.13891157 1.2284801 -1.1813201) (-0.00015516855 0.51386499 1.2994607e-06)))
0.00565	(((24.570881 -2.7566898 1.8748394e-16) (10.261382 0.0031177084 -1.2148008e-18)) ((0.13783449 1.228544 -1.1736381) (-0.00015588542 0.51306909 -1.4722234e-06)))
0.0057	(((24.572153 -2.735748 1.8746614e-16) (10.245575 0.0031321443 -1.2147409e-18)) ((0.1367874 1.2286076 -1.1662725) (-0.00015660721 0.51227874 -4.1031142e-06)))
0.00575	(((24.57355 -2.7152803 1.8744884e-16) (10.229886 0.0031466447 -1.2146836e-18)) ((0.13576402 1.2286775 -1.1590662) (-0.00015733223 0.51149429 -6.6087406e-06)))
0.0058	(((24.575139 -2.6948192 1.8743144e-16) (10.214322 0.0031611851 -1.2146255e-18)) ((0.13474096 1.2287569 -1.1518128) (-0.00015805926 0.51071612 -9.002669e-06)))
0.00585	(((24.576819 -2.6747112 1.8741394e-16) (10.198892 0.0031757358 -1.2145667e-18)) ((0.13373556 1.2288409 -1.1446921) (-0.00015878679 0.50994458 -1.1301262e-05)))
0.0059	(((24.578741 -2.6548432 1.8739701e-16) (10.1836 0.0031902694 -1.2145103e-18)) ((0.13274216 1.228937 -1.1376511) (-0.00015951347 0.50918002 -1.3520489e-05)))
0.00595	(((24.580818 -2.6353441 1.8738024e-16) (10.168456 0.0032047573 -1.2144542e-18)) ((0.1317672 1.2290409 -1.1307548) (-0.00016023787 0.50842278 -1.5677051e-05)))
0.006	(((24.583113 -2.6161672 1.8736399e-16) (10.153464 0.0032191723 -1.2144001e-18)) ((0.13080836 1.2291556 -1.1239801) (-0.00016095861 0.50767321 -1.778733e-05)))
0.00605	(((24.585586 -2.5972438 1.8734835e-16) (10.138632 0.0032334886 -1.2143484e-18)) ((0.12986219 1.2292793 -1.1172977) (-0.00016167443 0.50693162 -1.9867846e-05)))
0.0061	(((24.588322 -2.5786704 1.8733341e-16) (10.123967 0.0032476804 -1.2142994e-18)) ((0.12893352 1.2294161 -1.1107538) (-0.00016238402 0.50619833 -2.1934701e-05)))
0.00615	(((24.591325 -2.5604725 1.8731917e-16) (10.109473 0.0032617225 -1.2142532e-18)) ((0.12802362 1.2295662 -1.1043527) (-0.00016308612 0.50547364 -2.4003706e-05)))
0.0062	(((24.594454 -2.5426059 1.8730599e-16) (10.095156 0.0032755919 -1.2142115e-18)) ((0.12713029 1.2297227 -1.0980933) (-0.0001637796 0.50475781 -2.6090001e-05)))
0.00625	(((24.597984 -2.5251349 1.8729353e-16) (10.081022 0.0032892675 -1.2141723e-18)) ((0.12625675 1.2298992 -1.0920132) (-0.00016446338 0.50405112 -2.8207812e-05)))
0.0063	(((24.60173 -2.5080107 1.8728204e-16) (10.067076 0.0033027282 -1.2141372e-18)) ((0.12540054 1.2300865 -1.0860677) (-0.00016513641 0.50335381 -3.0370864e-05)))
0.00635	(((24.605745 -2.4912435 1.8727155e-16) (10.053322 0.0033159551 -1.214106e-18)) ((0.12456218 1.2302872 -1.08027) (-0.00016579776 0.50266611 -3.2591546e-05)))
0.0064	(((24.610039 -2.4748439 1.8726206e-16) (10.039764 0.003328931 -1.2140789e-18)) ((0.1237422 1.230502 -1.0746245) (-0.00016644655 0.50198822 -3.488125e-05)))
0.00645	(((24.614476 -2.4588342 1.8725345e-16) (10.026407 0.0033416405 -1.214055e-18)) ((0.12294171 1.2307238 -1.0691553) (-0.00016708202 0.50132034 -3.7250176e-05)))
0.0065	(((24.619277 -2.443165 1.8724588e-16) (10.013253 0.0033540695 -1.2140354e-18)) ((0.12215825 1.2309638 -1.06381) (-0.00016770348 0.50066265 -3.9707248e-05)))
0.00655	(((24.624252 -2.427886 1.8723924e-16) (10.000306 0.0033662063 -1.2140193e-18)) ((0.1213943 1.2312126 -1.05864) (-0.00016831031 0.50001528 -4.2260197e-05)))
0.0066	(((24.629435 -2.4129656 1.8723344e-16) (9.9875677 0.0033780399 -1.2140062e-18)) ((0.12064828 1.2314717 -1.053612) (-0.000168902 0.49937839 -4.4915849e-05)))
0.00665	(((24.634798 -2.3984136 1.8722852e-16) (9.9750415 0.0033895625 -1.2139964e-18)) ((0.11992068 1.2317399 -1.0487449) (-0.00016947813 0.49875207 -4.7678891e-05)))
0.0067	(((24.640328 -2.3842223 1.8722437e-16) (9.9627289 0.0034007672 -1.2139892e-18)) ((0.11921111 1.2320164 -1.0440273) (-0.00017003836 0.49813645 -5.0553317e-05)))
0.00675	(((24.645987 -2.3704001 1.8722089e-16) (9.9506317 0.0034116488 -1.2139842e-18)) ((0.11852001 1.2322994 -1.0394646) (-0.00017058244 0.49753158 -5.3541714e-05)))
0.0068	(((24.651755 -2.3569357 1.8721804e-16) (9.938751 0.0034222041 -1.213981e-18)) ((0.11784679 1.2325877 -1.0350499) (-0.00017111021 0.49693755 -5.6645477e-05)))
0.00685	(((24.6576 -2.3438241 1.872157e-16) (9.927088 0.0034324311 -1.2139791e-18)) ((0.1171912 1.23288 -1.0307814) (-0.00017162156 0.4963544 -5.9864687e-05)))
0.0069	(((24.6635 -2.331054 1.8721379e-16) (9.9156433 0.0034423297 -1.213978e-18)) ((0.1165527 1.233175 -1.0266485) (-0.00017211649 0.49578216 -6.3198393e-05)))
0.00695	(((24.669412 -2.3186173 1.8721222e-16) (9.9044172 0.0034519011 -1.2139772e-18)) ((0.11593086 1.2334706 -1.0226546) (-0.00017259505 0.49522086 -6.6644563e-05)))
0.007	(((24.675305 -2.3064915 1.8721084e-16) (9.8934098 0.003461148 -1.213976e-18)) ((0.11532458 1.2337652 -1.0187851) (-0.0001730574 0.49467049 -7.0200047e-05)))
0.00705	(((24.681142 -2.294697 1.8720953e-16) (9.8826209 0.0034700744 -1.2139738e-18)) ((0.11473485 1.2340571 -1.0150479) (-0.00017350372 0.49413105 -7.3860868e-05)))
0.0071	(((24.686883 -2.28322 1.8720817e-16) (9.8720501 0.0034786851 -1.2139698e-18)) ((0.114161 1.2343441 -1.0114358) (-0.00017393425 0.49360251 -7.7622196e-05)))
0.00715	(((24.692499 -2.2720569 1.8720666e-16) (9.8616967 0.0034869861 -1.2139635e-18)) ((0.11360284 1.234625 -1.0079453) (-0.0001743493 0.49308484 -8.1478451e-05)))
0.0072	(((24.697889 -2.2612029 1.872046e-16) (9.8515596 0.0034949844 -1.2139528e-18)) ((0.11306015 1.2348944 -1.004576) (-0.00017474922 0.49257798 -8.5423385e-05)))
