# Time	Cd	Cl	Cm
0.235	737.7661	590.80162	0
0.2355	759.53003	630.19394	0
0.236	795.45008	620.79756	0
0.2365	830.64339	558.28763	0
0.237	849.94012	452.16939	0
0.2375	850.76956	307.61555	0
0.238	839.08866	139.36652	0
0.2385	818.48007	-39.562612	0
0.239	784.94525	-218.16419	0
0.2395	748.38804	-376.90757	0
0.24	727.70897	-512.08295	0
0.2405	732.77063	-599.39255	0
0.241	758.59674	-635.38036	0
0.2415	795.48779	-622.0246	0
0.242	831.53121	-555.882	0
0.2425	851.21958	-446.10996	0
0.243	852.56168	-297.73894	0
0.2435	835.56819	-128.94662	0
0.244	811.27151	53.347937	0
0.2445	780.13027	233.34236	0
0.245	750.69521	392.83374	0
0.2455	735.04803	524.67553	0
0.246	740.51274	603.96165	0
0.2465	765.7623	633.03126	0
0.247	802.59333	612.22225	0
0.2475	836.41575	539.18361	0
0.248	851.19944	425.20685	0
0.2485	848.80334	273.29167	0
0.249	835.81087	102.62158	0
0.2495	812.81044	-80.996234	0
0.25	777.34605	-255.24412	0
0.2505	742.88385	-409.85512	0
0.251	727.00099	-536.2766	0
0.2515	737.30784	-612.74242	0
0.252	765.28245	-638.47683	0
0.2525	804.46997	-613.43664	0
0.253	838.01272	-536.18492	0
0.2535	853.52722	-418.31985	0
0.254	850.57373	-263.53038	0
0.2545	830.67764	-91.605671	0
0.255	805.33376	95.474712	0
0.2555	773.3822	270.73767	0
0.256	746.60455	425.31487	0
0.2565	734.83258	547.15697	0
0.257	744.95148	615.00316	0
0.2575	773.07057	634.28845	0
0.258	811.30714	601.8372	0
0.2585	842.85334	516.58449	0
0.259	852.75197	395.33452	0
0.2595	847.14611	237.53738	0
0.26	832.74628	63.83091	0
0.2605	806.59133	-120.84307	0
0.261	769.45477	-289.87684	0
0.2615	738.06167	-440.59975	0
0.262	727.19291	-557.10718	0
0.2625	742.57969	-622.60054	0
0.263	773.36351	-638.08761	0
0.2635	812.66246	-601.42557	0
0.264	844.21756	-511.78197	0
0.2645	855.39867	-386.31786	0
0.265	847.66297	-227.16897	0
0.2655	825.70219	-51.419386	0
0.266	798.79899	135.67834	0
0.2665	766.05089	305.22442	0
0.267	742.3144	454.94998	0
0.2675	734.88004	565.11093	0
0.268	750.14365	623.75142	0
0.2685	781.01083	632.66371	0
0.269	818.80679	588.94086	0
0.2695	846.68372	495.12118	0
0.27	852.45171	364.41378	0
0.2705	844.15233	202.75532	0
0.271	827.7177	25.830327	0
0.2715	798.43618	-157.95508	0
0.272	760.47373	-320.79202	0
0.2725	733.03042	-466.74184	0
0.273	728.21898	-574.3675	0
0.2735	748.09425	-628.5747	0
0.274	781.48247	-634.08423	0
0.2745	819.8681	-586.49676	0
0.275	847.06275	-489.96854	0
0.2755	854.69067	-354.65608	0
0.276	843.39073	-192.21376	0
0.2765	820.12804	-13.509426	0
0.277	791.75247	171.68127	0
0.2775	759.29472	335.61838	0
0.278	738.36226	480.20196	0
0.2785	735.84329	580.41517	0
0.279	755.43069	627.94712	0
0.2795	789.00795	626.44482	0
0.28	825.57188	572.12008	0
0.2805	848.55197	471.56761	0
0.281	851.28059	332.72725	0
0.2815	841.05095	167.07924	0
0.282	822.32564	-11.346686	0
0.2825	790.64098	-192.63558	0
0.283	753.25917	-352.65451	0
0.2835	729.37188	-491.35868	0
0.284	730.25897	-587.97794	0
0.2845	754.3225	-632.86587	0
0.285	790.05191	-627.78967	0
0.2855	826.91839	-569.64828	0
0.286	849.787	-466.11257	0
0.2865	853.86997	-323.26061	0
0.287	839.21556	-157.03471	0
0.2875	815.3611	23.37792	0
0.288	785.47075	205.27037	0
0.2885	754.37658	367.53915	0
0.289	735.51234	504.48282	0
0.2895	738.08122	593.83461	0
0.29	760.61527	630.70112	0
0.2905	796.702	618.65462	0
0.291	831.97468	553.93518	0
0.2915	850.03856	446.00439	0
0.292	850.19502	299.73774	0
0.2925	838.32499	130.92538	0
0.293	817.28341	-49.050618	0
0.2935	783.23272	-227.15366	0
0.294	747.12975	-384.80242	0
0.2945	727.5098	-518.15827	0
0.295	733.72152	-602.75506	0
0.2955	760.20558	-636.46225	0
0.296	797.50538	-620.43778	0
0.2965	833.05573	-551.80914	0
0.297	851.76106	-440.13491	0
0.2975	852.17213	-290.10512	0
0.298	834.50766	-120.64002	0
0.2985	810.07664	63.111722	0
0.299	778.59819	242.25763	0
0.2995	749.76836	400.49162	0
0.3	735.05135	530.22419	0
0.3005	741.48802	606.65682	0
0.301	767.43485	633.46862	0
0.3015	804.55257	610.00217	0
0.302	837.84894	534.3409	0
0.3025	851.61761	418.58619	0
0.303	848.50108	265.01529	0
0.3035	835.12246	93.735912	0
0.304	811.57434	-90.333605	0
0.3045	775.61947	-263.39176	0
0.305	741.74461	-417.22238	0
0.3055	726.97086	-541.29331	0
0.306	738.51444	-615.48494	0
0.3065	767.0236	-638.79773	0
0.307	806.37952	-611.06438	0
0.3075	839.43651	-531.22713	0
0.308	853.99784	-411.49032	0
0.3085	849.96696	-255.46059	0
0.309	829.54465	-82.696052	0
0.3095	803.87734	104.74061	0
0.31	771.73976	278.8601	0
0.3105	745.66725	432.37798	0
0.311	734.75554	551.57626	0
0.3115	746.11667	617.49173	0
0.312	774.79478	634.36694	0
0.3125	813.0726	599.30626	0
0.313	844.52504	510.12384	0
0.3135	853.15232	387.66719	0
0.314	846.63439	229.06664	0
0.3145	831.78785	54.542393	0
0.315	804.86879	-129.86164	0
0.3155	767.44847	-297.4325	0
0.316	736.80251	-447.17213	0
0.3165	727.27815	-561.90257	0
0.317	743.71165	-624.5271	0
0.3175	775.1181	-637.6896	0
0.318	814.3137	-598.40888	0
0.3185	846.14564	-503.67021	0
0.319	856.045	-377.42518	0
0.3195	846.89748	-218.0394	0
0.32	824.4805	-41.305725	0
0.3205	797.12786	145.27488	0
0.321	764.06538	312.37685	0
0.3215	741.09325	460.91129	0
0.322	735.0832	569.43381	0
0.3225	751.37269	625.17854	0
0.323	782.97203	631.67138	0
0.3235	820.5559	585.37399	0
0.324	847.38205	490.04196	0
0.3245	852.30448	357.26796	0
0.325	843.56029	194.63305	0
0.3255	826.51996	17.341496	0
0.326	796.51463	-166.1207	0
0.3265	758.51212	-327.56863	0
0.327	732.09092	-472.41515	0
0.3275	728.63595	-577.63024	0
0.328	749.51996	-629.61641	0
0.3285	783.47214	-632.75385	0
0.329	821.53133	-582.73575	0
0.3295	847.62813	-484.77916	0
0.33	854.39036	-347.57142	0
0.3305	842.29577	-184.23931	0
0.331	818.96068	-4.9764804	0
0.3315	790.29791	179.53381	0
0.332	758.16295	343.19263	0
0.3325	737.71892	486.03518	0
0.333	736.13409	583.56579	0
0.3335	756.72322	628.80499	0
0.334	790.79035	624.85365	0
0.3345	827.01839	568.12832	0
0.335	848.89282	465.91361	0
0.3355	851.05606	325.33121	0
0.336	840.41336	158.83397	0
0.3365	821.10374	-19.886266	0
0.337	788.93333	-200.46443	0
0.3375	751.81633	-360.15049	0
0.338	728.61092	-497.36989	0
0.3385	731.25634	-591.55872	0
0.339	755.54564	-633.66937	0
0.3395	791.49608	-626.3591	0
0.34	828.45177	-565.95918	0
0.3405	850.1869	-460.45241	0
0.341	853.47607	-315.93243	0
0.3415	838.15338	-148.84033	0
0.342	814.14956	31.761558	0
0.3425	783.97271	212.98981	0
0.343	753.315	374.78953	0
0.3435	735.3573	510.87988	0
0.344	738.60119	596.63353	0
0.3445	762.20005	631.65984	0
0.345	798.30821	617.03027	0
0.3455	833.31879	549.91576	0
0.346	850.34799	440.2011	0
0.3465	849.78979	292.19066	0
0.347	837.62812	122.77042	0
0.3475	815.98916	-58.454973	0
0.348	781.43626	-235.67734	0
0.3485	745.80367	-392.2321	0
0.349	727.27381	-523.68288	0
0.3495	734.62006	-605.58178	0
0.35	761.54678	-637.04204	0
0.3505	799.63616	-618.32695	0
0.351	834.57976	-547.22908	0
0.3515	852.3936	-433.74441	0
0.352	851.86953	-282.25064	0
0.3525	833.5516	-112.165	0
0.353	808.86754	72.684022	0
0.3535	777.28102	250.77322	0
0.354	748.88772	407.84176	0
0.3545	735.05805	535.31837	0
0.355	742.49343	609.05178	0
0.3555	769.16184	633.65522	0
0.356	806.49539	607.50537	0
0.3565	839.28415	529.17744	0
0.357	851.94505	411.78627	0
0.3575	848.0713	256.81191	0
0.358	834.3805	84.873531	0
0.3585	810.09264	-99.531454	0
0.359	773.7735	-271.4521	0
0.3595	740.59976	-424.44116	0
0.36	726.89068	-545.8623	0
0.3605	739.7327	-617.84463	0
0.361	768.93774	-638.91064	0
0.3615	808.32608	-608.51656	0
0.362	840.84711	-526.1409	0
0.3625	854.46342	-404.53077	0
0.363	849.38633	-247.3418	0
0.3635	828.39575	-73.795177	0
0.364	802.44141	113.86873	0
0.3645	770.08197	286.77004	0
0.365	744.73234	439.204	0
0.3655	734.70493	555.63072	0
0.366	747.28002	619.69343	0
0.3665	776.56775	634.10316	0
0.367	814.75481	596.49778	0
0.3675	846.0062	503.33196	0
0.368	853.56698	379.28557	0
0.3685	845.99454	220.44261	0
0.369	830.67642	44.516195	0
0.3695	802.96362	-139.04243	0
0.37	765.04768	-304.49471	0
0.3705	735.29544	-453.14969	0
0.371	727.36241	-565.92359	0
0.3715	744.93289	-625.83342	0
0.372	776.96724	-636.73339	0
0.3725	816.03072	-594.88826	0
0.373	846.34986	-499.92346	0
0.3735	855.74851	-370.42335	0
0.374	845.81607	-210.31855	0
0.3745	823.1275	-32.970027	0
0.375	795.37556	153.50275	0
0.3755	762.4158	319.21367	0
0.376	740.075	466.56679	0
0.3765	735.21382	572.84854	0
0.377	752.48897	625.991	0
0.3775	784.75893	630.12793	0
0.378	822.07843	581.4026	0
0.3785	847.80034	484.58553	0
0.379	852.03825	349.9463	0
0.3795	842.87285	186.40492	0
0.38	825.35102	8.7862762	0
0.3805	794.71562	-174.0946	0
0.381	756.79835	-334.59557	0
0.3815	731.28101	-478.35631	0
0.382	729.04777	-580.92929	0
0.3825	750.92514	-630.63668	0
0.383	785.35066	-631.36492	0
0.3835	823.09714	-578.91411	0
0.384	848.16869	-479.38406	0
0.3845	854.08587	-340.37612	0
0.385	841.22807	-176.13855	0
0.3855	817.82134	3.6290222	0
0.386	788.91712	187.5	0
0.3865	757.03251	350.78249	0
0.387	736.94122	491.2687	0
0.3875	736.52552	586.38528	0
0.388	758.14798	629.60368	0
0.3885	792.70052	623.20073	0
0.389	828.56566	564.08104	0
0.3895	849.37007	460.23895	0
0.39	850.96121	317.96054	0
0.3905	839.86922	150.66204	0
0.391	819.9885	-28.237198	0
0.3915	787.20935	-208.05475	0
0.392	750.35488	-367.32706	0
0.3925	728.29787	-504.15897	0
0.393	731.8196	-595.27144	0
0.3935	756.72065	-634.48586	0
0.394	793.07537	-624.65617	0
0.3945	829.66526	-561.8213	0
0.395	850.5438	-454.51931	0
0.3955	853.049	-308.3784	0
0.396	837.06577	-140.47889	0
0.3965	812.90345	40.909271	0
0.397	782.35656	221.78243	0
0.3975	752.21585	382.6077	0
0.398	735.26465	517.05182	0
0.3985	739.38563	600.11348	0
0.399	763.65069	632.45304	0
0.3995	800.04668	615.20135	0
0.4	834.60255	545.59423	0
0.4005	850.68472	434.04135	0
0.401	849.32465	284.3653	0
0.4015	836.85604	114.39307	0
0.402	814.63989	-68.052777	0
0.4025	779.72873	-244.06741	0
0.403	744.55409	-399.71122	0
0.4035	727.1584	-529.13575	0
