# Time	forces(pressure, viscous) moment(pressure, viscous)
3.033	(((0.0019052017 -3.5949896e-06 3.2785633e-22) (0.00053239241 -4.1617233e-07 8.6938436e-23)) ((3.5949896e-08 1.9052017e-05 1.0774028e-13) (4.1617233e-09 5.3239241e-06 -1.3789649e-10)))
3.0335	(((0.0019051864 -3.5943414e-06 3.2784708e-22) (0.00053238892 -4.1620716e-07 8.6938129e-23)) ((3.5943414e-08 1.9051864e-05 1.0775311e-13) (4.1620716e-09 5.3238892e-06 -1.4115268e-10)))
3.034	(((0.0019051711 -3.5936918e-06 3.2783783e-22) (0.00053238542 -4.1624164e-07 8.6937822e-23)) ((3.5936918e-08 1.9051711e-05 1.0776592e-13) (4.1624164e-09 5.3238542e-06 -1.4441648e-10)))
3.0345	(((0.0019051558 -3.5930303e-06 3.278286e-22) (0.00053238192 -4.1627574e-07 8.6937515e-23)) ((3.5930303e-08 1.9051558e-05 1.0777878e-13) (4.1627574e-09 5.3238192e-06 -1.4768788e-10)))
3.035	(((0.0019051405 -3.5923635e-06 3.2781938e-22) (0.00053237843 -4.1630949e-07 8.6937208e-23)) ((3.5923635e-08 1.9051405e-05 1.0779165e-13) (4.1630949e-09 5.3237843e-06 -1.5096685e-10)))
3.0355	(((0.0019051252 -3.5916917e-06 3.2781017e-22) (0.00053237493 -4.1634286e-07 8.69369e-23)) ((3.5916917e-08 1.9051252e-05 1.0780452e-13) (4.1634286e-09 5.3237493e-06 -1.5425339e-10)))
3.036	(((0.0019051099 -3.5910134e-06 3.2780097e-22) (0.00053237144 -4.1637587e-07 8.6936593e-23)) ((3.5910134e-08 1.9051099e-05 1.0781743e-13) (4.1637587e-09 5.3237144e-06 -1.5754747e-10)))
3.0365	(((0.0019050947 -3.5903276e-06 3.2779178e-22) (0.00053236795 -4.1640851e-07 8.6936286e-23)) ((3.5903276e-08 1.9050947e-05 1.078304e-13) (4.1640851e-09 5.3236795e-06 -1.6084909e-10)))
3.037	(((0.0019050794 -3.5896368e-06 3.277826e-22) (0.00053236446 -4.1644078e-07 8.6935979e-23)) ((3.5896368e-08 1.9050794e-05 1.0784338e-13) (4.1644078e-09 5.3236446e-06 -1.6415824e-10)))
3.0375	(((0.0019050642 -3.5889411e-06 3.2777342e-22) (0.00053236097 -4.1647267e-07 8.6935671e-23)) ((3.5889411e-08 1.9050642e-05 1.0785636e-13) (4.1647267e-09 5.3236097e-06 -1.6747488e-10)))
3.038	(((0.0019050489 -3.5882432e-06 3.2776425e-22) (0.00053235748 -4.165042e-07 8.6935364e-23)) ((3.5882432e-08 1.9050489e-05 1.0786933e-13) (4.165042e-09 5.3235748e-06 -1.7079902e-10)))
3.0385	(((0.0019050337 -3.5875458e-06 3.2775508e-22) (0.000532354 -4.1653536e-07 8.6935057e-23)) ((3.5875458e-08 1.9050337e-05 1.0788225e-13) (4.1653536e-09 5.32354e-06 -1.7413064e-10)))
3.039	(((0.0019050185 -3.5868454e-06 3.2774592e-22) (0.00053235051 -4.1656615e-07 8.693475e-23)) ((3.5868454e-08 1.9050185e-05 1.0789509e-13) (4.1656615e-09 5.3235051e-06 -1.7746972e-10)))
3.0395	(((0.0019050033 -3.5861404e-06 3.2773677e-22) (0.00053234703 -4.1659657e-07 8.6934442e-23)) ((3.5861404e-08 1.9050033e-05 1.0790792e-13) (4.1659657e-09 5.3234703e-06 -1.8081624e-10)))
3.04	(((0.0019049881 -3.5854303e-06 3.2772762e-22) (0.00053234355 -4.1662663e-07 8.6934135e-23)) ((3.5854303e-08 1.9049881e-05 1.0792075e-13) (4.1662663e-09 5.3234355e-06 -1.841702e-10)))
3.0405	(((0.0019049729 -3.5847151e-06 3.2771849e-22) (0.00053234007 -4.1665631e-07 8.6933828e-23)) ((3.5847151e-08 1.9049729e-05 1.0793358e-13) (4.1665631e-09 5.3234007e-06 -1.8753157e-10)))
3.041	(((0.0019049577 -3.5839948e-06 3.2770936e-22) (0.00053233659 -4.1668563e-07 8.6933521e-23)) ((3.5839948e-08 1.9049577e-05 1.0794643e-13) (4.1668563e-09 5.3233659e-06 -1.9090035e-10)))
3.0415	(((0.0019049425 -3.5832693e-06 3.2770024e-22) (0.00053233311 -4.1671458e-07 8.6933213e-23)) ((3.5832693e-08 1.9049425e-05 1.0795928e-13) (4.1671458e-09 5.3233311e-06 -1.9427651e-10)))
3.042	(((0.0019049273 -3.5825388e-06 3.2769113e-22) (0.00053232963 -4.1674316e-07 8.6932906e-23)) ((3.5825388e-08 1.9049273e-05 1.0797214e-13) (4.1674316e-09 5.3232963e-06 -1.9766005e-10)))
3.0425	(((0.0019049121 -3.5818032e-06 3.2768203e-22) (0.00053232615 -4.1677136e-07 8.6932598e-23)) ((3.5818032e-08 1.9049121e-05 1.07985e-13) (4.1677136e-09 5.3232615e-06 -2.0105094e-10)))
3.043	(((0.001904897 -3.5810625e-06 3.2767293e-22) (0.00053232268 -4.1679919e-07 8.6932291e-23)) ((3.5810625e-08 1.904897e-05 1.0799787e-13) (4.1679919e-09 5.3232268e-06 -2.0444918e-10)))
3.0435	(((0.0019048818 -3.5803168e-06 3.2766385e-22) (0.00053231921 -4.1682665e-07 8.6931984e-23)) ((3.5803168e-08 1.9048818e-05 1.0801075e-13) (4.1682665e-09 5.3231921e-06 -2.0785475e-10)))
3.044	(((0.0019048667 -3.5795603e-06 3.2765478e-22) (0.00053231574 -4.1685373e-07 8.6931676e-23)) ((3.5795603e-08 1.9048667e-05 1.0802368e-13) (4.1685373e-09 5.3231574e-06 -2.1126763e-10)))
3.0445	(((0.0019048515 -3.5787971e-06 3.2764572e-22) (0.00053231227 -4.1688043e-07 8.6931368e-23)) ((3.5787971e-08 1.9048515e-05 1.0803663e-13) (4.1688043e-09 5.3231227e-06 -2.146878e-10)))
3.045	(((0.0019048364 -3.5780289e-06 3.2763667e-22) (0.0005323088 -4.1690674e-07 8.6931061e-23)) ((3.5780289e-08 1.9048364e-05 1.0804958e-13) (4.1690674e-09 5.323088e-06 -2.1811526e-10)))
3.0455	(((0.0019048212 -3.5772557e-06 3.2762763e-22) (0.00053230533 -4.1693268e-07 8.6930753e-23)) ((3.5772557e-08 1.9048212e-05 1.0806254e-13) (4.1693268e-09 5.3230533e-06 -2.2154999e-10)))
3.046	(((0.0019048061 -3.5764775e-06 3.276186e-22) (0.00053230186 -4.1695823e-07 8.6930446e-23)) ((3.5764775e-08 1.9048061e-05 1.080755e-13) (4.1695823e-09 5.3230186e-06 -2.2499197e-10)))
3.0465	(((0.001904791 -3.5756942e-06 3.2760957e-22) (0.0005322984 -4.1698339e-07 8.6930138e-23)) ((3.5756942e-08 1.904791e-05 1.0808846e-13) (4.1698339e-09 5.322984e-06 -2.2844119e-10)))
3.047	(((0.0019047758 -3.5749059e-06 3.2760056e-22) (0.00053229493 -4.1700818e-07 8.692983e-23)) ((3.5749059e-08 1.9047758e-05 1.0810143e-13) (4.1700818e-09 5.3229493e-06 -2.3189763e-10)))
3.0475	(((0.0019047607 -3.5741125e-06 3.2759155e-22) (0.00053229147 -4.1703257e-07 8.6929523e-23)) ((3.5741125e-08 1.9047607e-05 1.081144e-13) (4.1703257e-09 5.3229147e-06 -2.3536128e-10)))
3.048	(((0.0019047456 -3.573314e-06 3.2758255e-22) (0.00053228801 -4.1705658e-07 8.6929215e-23)) ((3.573314e-08 1.9047456e-05 1.0812737e-13) (4.1705658e-09 5.3228801e-06 -2.3883212e-10)))
3.0485	(((0.0019047305 -3.5725105e-06 3.2757356e-22) (0.00053228455 -4.1708021e-07 8.6928907e-23)) ((3.5725105e-08 1.9047305e-05 1.0814035e-13) (4.1708021e-09 5.3228455e-06 -2.4231013e-10)))
3.049	(((0.0019047154 -3.5717019e-06 3.2756458e-22) (0.00053228109 -4.1710344e-07 8.6928599e-23)) ((3.5717019e-08 1.9047154e-05 1.0815333e-13) (4.1710344e-09 5.3228109e-06 -2.457953e-10)))
3.0495	(((0.0019047003 -3.5708883e-06 3.275556e-22) (0.00053227763 -4.1712629e-07 8.6928292e-23)) ((3.5708883e-08 1.9047003e-05 1.081663e-13) (4.1712629e-09 5.3227763e-06 -2.4928762e-10)))
3.05	(((0.0019046852 -3.5700696e-06 3.2754664e-22) (0.00053227418 -4.1714875e-07 8.6927984e-23)) ((3.5700696e-08 1.9046852e-05 1.0817929e-13) (4.1714875e-09 5.3227418e-06 -2.5278706e-10)))
3.0505	(((0.0019046701 -3.5692458e-06 3.2753768e-22) (0.00053227072 -4.1717082e-07 8.6927676e-23)) ((3.5692458e-08 1.9046701e-05 1.0819227e-13) (4.1717082e-09 5.3227072e-06 -2.5629362e-10)))
